# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 200 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
# Nombre de la central
'LOS_PINOS'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     186.8
   04     005     186.8
   04     006     186.8
   04     007     186.8
   05     008     182.4
   05     009     182.4
   05     010     182.4
   05     011     182.4
   06     012     181.6
   06     013     181.6
   06     014     181.6
   06     015     181.6
   07     016     180.6
   07     017     180.6
   07     018     180.6
   07     019     180.6
   08     020     179.5
   08     021     179.5
   08     022     179.5
   08     023     179.5
   09     024     178.6
   10     025     177.7
   11     026     176.9
   12     027     176.1
   01     028     175.4
   02     029     174.7
   03     030     174.1
   04     031     173.5
   05     032     172.8
   06     033     172.2
   07     034     171.6
   08     035     170.9
   09     036     170.3
   10     037     169.7
   11     038     169.2
   12     039     168.7
   01     040     168.2
   02     041     167.7
   03     042     167.2
   04     043     166.7
   05     044     166.2
   06     045     165.7
   07     046     165.3
   08     047     164.9
   09     048     164.6
   10     049     164.2
   11     050     163.8
   12     051     163.5
# Nombre de la central
'LOS_VIENTOS'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     240.4
   04     005     240.4
   04     006     240.4
   04     007     240.4
   05     008     234.8
   05     009     234.8
   05     010     234.8
   05     011     234.8
   06     012     233.7
   06     013     233.7
   06     014     233.7
   06     015     233.7
   07     016     232.4
   07     017     232.4
   07     018     232.4
   07     019     232.4
   08     020     231.1
   08     021     231.1
   08     022     231.1
   08     023     231.1
   09     024     229.9
   10     025     228.8
   11     026     227.8
   12     027     226.8
   01     028     225.9
   02     029     225.0
   03     030     224.2
   04     031     223.4
   05     032     222.6
   06     033     221.7
   07     034     221.0
   08     035     220.2
   09     036     219.4
   10     037     218.6
   11     038     218.0
   12     039     217.3
   01     040     216.7
   02     041     216.0
   03     042     215.4
   04     043     214.8
   05     044     214.2
   06     045     213.6
   07     046     213.0
   08     047     212.6
   09     048     212.1
   10     049     211.6
   11     050     211.1
   12     051     210.7
# Nombre de la central
'LOS_VIENTOS-CNAVIA'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     240.4
   04     005     240.4
   04     006     240.4
   04     007     240.4
   05     008     234.8
   05     009     234.8
   05     010     234.8
   05     011     234.8
   06     012     233.7
   06     013     233.7
   06     014     233.7
   06     015     233.7
   07     016     232.4
   07     017     232.4
   07     018     232.4
   07     019     232.4
   08     020     231.1
   08     021     231.1
   08     022     231.1
   08     023     231.1
   09     024     229.9
   10     025     228.8
   11     026     227.8
   12     027     226.8
   01     028     225.9
   02     029     225.0
   03     030     224.2
   04     031     223.4
   05     032     222.6
   06     033     221.7
   07     034     221.0
   08     035     220.2
   09     036     219.4
   10     037     218.6
   11     038     218.0
   12     039     217.3
   01     040     216.7
   02     041     216.0
   03     042     215.4
   04     043     214.8
   05     044     214.2
   06     045     213.6
   07     046     213.0
   08     047     212.6
   09     048     212.1
   10     049     211.6
   11     050     211.1
   12     051     210.7
# Nombre de la central
'MAITENCILLO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     279.4
   04     005     279.4
   04     006     279.4
   04     007     279.4
   05     008     273.7
   05     009     273.7
   05     010     273.7
   05     011     273.7
   06     012     272.6
   06     013     272.6
   06     014     272.6
   06     015     272.6
   07     016     271.3
   07     017     271.3
   07     018     271.3
   07     019     271.3
   08     020     269.9
   08     021     269.9
   08     022     269.9
   08     023     269.9
   09     024     268.7
   10     025     267.6
   11     026     266.5
   12     027     265.5
   01     028     264.6
   02     029     263.7
   03     030     262.9
   04     031     262.0
   05     032     261.2
   06     033     260.4
   07     034     259.6
   08     035     258.8
   09     036     257.9
   10     037     257.2
   11     038     256.5
   12     039     255.8
   01     040     255.2
   02     041     254.6
   03     042     253.9
   04     043     253.3
   05     044     252.7
   06     045     252.0
   07     046     251.5
   08     047     251.0
   09     048     250.5
   10     049     250.0
   11     050     249.5
   12     051     249.1
# Nombre de la central
'MANTOS_BLANCOS'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     244.8
   04     005     244.8
   04     006     244.8
   04     007     244.8
   05     008     239.4
   05     009     239.4
   05     010     239.4
   05     011     239.4
   06     012     238.4
   06     013     238.4
   06     014     238.4
   06     015     238.4
   07     016     237.1
   07     017     237.1
   07     018     237.1
   07     019     237.1
   08     020     235.9
   08     021     235.9
   08     022     235.9
   08     023     235.9
   09     024     234.7
   10     025     233.7
   11     026     232.7
   12     027     231.8
   01     028     230.9
   02     029     230.0
   03     030     229.3
   04     031     228.5
   05     032     227.7
   06     033     226.9
   07     034     226.2
   08     035     225.4
   09     036     224.7
   10     037     224.0
   11     038     223.3
   12     039     222.7
   01     040     222.1
   02     041     221.5
   03     042     220.9
   04     043     220.3
   05     044     219.7
   06     045     219.1
   07     046     218.6
   08     047     218.2
   09     048     217.7
   10     049     217.2
   11     050     216.7
   12     051     216.3
# Nombre de la central
'MAULE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     268.5
   04     005     268.5
   04     006     268.5
   04     007     268.5
   05     008     263.4
   05     009     263.4
   05     010     263.4
   05     011     263.4
   06     012     262.4
   06     013     262.4
   06     014     262.4
   06     015     262.4
   07     016     261.2
   07     017     261.2
   07     018     261.2
   07     019     261.2
   08     020     260.1
   08     021     260.1
   08     022     260.1
   08     023     260.1
   09     024     259.0
   10     025     258.0
   11     026     257.0
   12     027     256.2
   01     028     255.3
   02     029     254.5
   03     030     253.8
   04     031     253.1
   05     032     252.4
   06     033     251.6
   07     034     250.9
   08     035     250.2
   09     036     249.4
   10     037     248.8
   11     038     248.2
   12     039     247.6
   01     040     247.0
   02     041     246.4
   03     042     245.9
   04     043     245.3
   05     044     244.8
   06     045     244.2
   07     046     243.7
   08     047     243.3
   09     048     242.9
   10     049     242.4
   11     050     242.0
   12     051     241.6
# Nombre de la central
'MEJILLONES_3-TG_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     273.7
   04     005     273.7
   04     006     273.7
   04     007     273.7
   05     008     267.3
   05     009     267.3
   05     010     267.3
   05     011     267.3
   06     012     266.2
   06     013     266.2
   06     014     266.2
   06     015     266.2
   07     016     264.7
   07     017     264.7
   07     018     264.7
   07     019     264.7
   08     020     263.2
   08     021     263.2
   08     022     263.2
   08     023     263.2
   09     024     261.9
   10     025     260.6
   11     026     259.5
   12     027     258.4
   01     028     257.4
   02     029     256.4
   03     030     255.5
   04     031     254.6
   05     032     253.7
   06     033     252.7
   07     034     251.9
   08     035     251.0
   09     036     250.1
   10     037     249.2
   11     038     248.5
   12     039     247.7
   01     040     247.0
   02     041     246.3
   03     042     245.7
   04     043     244.9
   05     044     244.3
   06     045     243.6
   07     046     243.0
   08     047     242.4
   09     048     241.9
   10     049     241.3
   11     050     240.8
   12     051     240.3
# Nombre de la central
'MEJILLONES_3-TG+TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     173.3
   04     005     173.3
   04     006     173.3
   04     007     173.3
   05     008     169.3
   05     009     169.3
   05     010     169.3
   05     011     169.3
   06     012     168.6
   06     013     168.6
   06     014     168.6
   06     015     168.6
   07     016     167.6
   07     017     167.6
   07     018     167.6
   07     019     167.6
   08     020     166.7
   08     021     166.7
   08     022     166.7
